tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,1559,0,live,CYP2C9,"RP11-208C17.6, CPC9, CYP2C, CYP2C10, CYPIIC9, P450IIC9","cytochrome P450, family 2, subfamily C, polypeptide 9",cytochrome P-450 S-mephenytoin 4-hydroxylase|cytochrome P-450MP|cytochrome P450 2C9|cytochrome P450 PB-1|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase,10q24,10,NC_000010.11,94938593,94989391,plus,10,601130
9606,Homo sapiens,1562,0,live,CYP2C18,"RP11-466J14.4, CPCI, CYP2C, CYP2C17, P450-6B/29C, P450IIC17","cytochrome P450, family 2, subfamily C, polypeptide 18","(S)-mephenytoin hydroxylase associated cytochrome P450|CYPIIC18|cytochrome P450 2C18|cytochrome P450, subfamily IIC (mephenytoin 4-hydroxylase), polypeptide 17|cytochrome P450, subfamily IIC (mephenytoin 4-hydroxylase), polypeptide 18|cytochrome P450-6B/29C|flavoprotein-linked monooxygenase|microsomal monooxygenase|unspecific monooxygenase",10q24,10,NC_000010.11,94683494,94736190,plus,9,601131
9606,Homo sapiens,1565,0,live,CYP2D6,"RP4-669P10.2, CPD6, CYP2D, CYP2D7AP, CYP2D7BP, CYP2D7P2, CYP2D8P2, CYP2DL1, CYPIID6, P450-DB1, P450C2D, P450DB1","cytochrome P450, family 2, subfamily D, polypeptide 6","cytochrome P450 2D6|cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 2|cytochrome P450, family 2, subfamily D, polypeptide 8 pseudogene 2|cytochrome P450, subfamily II (debrisoquine, sparteine, etc., -metabolising), polypeptide 7 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolising), polypeptide 8 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing), polypeptide 6|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing)-like 1|cytochrome P450-DB1|debrisoquine 4-hydroxylase|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase",22q13.1,22,NC_000022.11,42126499,42130881,minus,10,124030
9606,Homo sapiens,1571,0,live,CYP2E1,"CPE1, CYP2E, P450-J, P450C2E","cytochrome P450, family 2, subfamily E, polypeptide 1","4-nitrophenol 2-hydroxylase|CYPIIE1|cytochrome P450 2E1|cytochrome P450, subfamily IIE (ethanol-inducible), polypeptide 1|cytochrome P450-J|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase",10q26.3,10,NC_000010.11,133527363,133539116,plus,9,124040
9606,Homo sapiens,1572,0,live,CYP2F1,"C2F1, CYP2F","cytochrome P450, family 2, subfamily F, polypeptide 1","CYPIIF1|cytochrome P450 2F1|cytochrome P450, subfamily IIF, polypeptide 1|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase",19q13.2,19,NC_000019.10,41114448,41128376,plus,11,124070
9606,Homo sapiens,1573,0,live,CYP2J2,CPJ2,"cytochrome P450, family 2, subfamily J, polypeptide 2","CYPIIJ2|arachidonic acid epoxygenase|cytochrome P450 2J2|cytochrome P450, subfamily IIJ (arachidonic acid epoxygenase) polypeptide 2|flavoprotein-linked monooxygenase|microsomal monooxygenase",1p31.3-p31.2,1,NC_000001.11,59893308,59926773,minus,9,601258
9606,Homo sapiens,1576,0,live,CYP3A4,"CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1","cytochrome P450, family 3, subfamily A, polypeptide 4","1,8-cineole 2-exo-monooxygenase|P450-III, steroid inducible|albendazole monooxygenase|albendazole sulfoxidase|cytochrome P450 3A3|cytochrome P450 3A4|cytochrome P450 HLp|cytochrome P450 NF-25|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 3|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 4|cytochrome P450-PCN1|glucocorticoid-inducible P450|nifedipine oxidase|quinine 3-monooxygenase|taurochenodeoxycholate 6-alpha-hydroxylase",7q21.1,7,NC_000007.14,99756960,99784188,minus,13,124010
9606,Homo sapiens,1577,0,live,CYP3A5,"CP35, CYPIIIA5, P450PCN3, PCN3","cytochrome P450, family 3, subfamily A, polypeptide 5","aryl hydrocarbon hydroxylase|cytochrome P450 3A5|cytochrome P450 HLp2|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 5|cytochrome P450-PCN3|flavoprotein-linked monooxygenase|microsomal monooxygenase|xenobiotic monooxygenase",7q21.1,7,NC_000007.14,99648190,99679998,minus,18,605325
9606,Homo sapiens,1579,0,live,CYP4A11,"CP4Y, CYP4A2, CYP4AII","cytochrome P450, family 4, subfamily A, polypeptide 11","20-HETE synthase|20-hydroxyeicosatetraenoic acid synthase|CYPIVA11|P450HL-omega|alkane-1 monooxygenase|cytochrome P-450HK-omega|cytochrome P450 4A11|cytochrome P450, subfamily IVA, polypeptide 11|cytochrome P450HL-omega|fatty acid omega-hydroxylase|lauric acid omega-hydroxylase",1p33,1,NC_000001.11,46929174,46941484,minus,13,601310
9606,Homo sapiens,1580,0,live,CYP4B1,"RP4-732G19.1, CYPIVB1, P-450HP","cytochrome P450, family 4, subfamily B, polypeptide 1","cytochrome P450 4B1|cytochrome P450, subfamily IVB, polypeptide 1|cytochrome P450-HP|microsomal monooxygenase",1p33,1,NC_000001.11,46798998,46819349,plus,12,124075
9606,Homo sapiens,1581,0,live,CYP7A1,"CP7A, CYP7, CYPVII","cytochrome P450, family 7, subfamily A, polypeptide 1","cholesterol 7-alpha-hydroxylase|cholesterol 7-alpha-monooxygenase|cytochrome P450 7A1|cytochrome P450, subfamily VIIA polypeptide 1",8q11-q12,8,NC_000008.11,58490178,58500161,minus,6,118455
9606,Homo sapiens,1582,0,live,CYP8B1,"CP8B, CYP12","cytochrome P450, family 8, subfamily B, polypeptide 1","7 alpha-hydroxy-4-cholesten-3-one 12-alpha-hydroxylase|7-alpha-hydroxy-4-cholesten-3-one 12-alpha-hydroxylase|7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase|CYPVIIIB1|cytochrome P450 8B1|cytochrome P450, subfamily VIIIB (sterol 12-alpha-hydroxylase), polypeptide 1|sterol 12-alpha-hydroxylase",3p22.1,3,NC_000003.12,42872192,42876141,minus,1,602172
9606,Homo sapiens,1583,0,live,CYP11A1,"CYP11A, CYPXIA1, P450SCC","cytochrome P450, family 11, subfamily A, polypeptide 1","cholesterol 20-22 desmolase|cholesterol monooxygenase (side-chain cleaving)|cholesterol side-chain cleavage enzyme, mitochondrial|cytochrome P450 11A1|cytochrome P450(scc)|cytochrome P450, subfamily XIA (cholesterol side chain cleavage)|cytochrome P450C11A1|steroid 20-22-lyase",15q23-q24,15,NC_000015.10,74337762,74369579,minus,12,118485
9606,Homo sapiens,1584,0,live,CYP11B1,"CPN1, CYP11B, FHI, P450C11","cytochrome P450, family 11, subfamily B, polypeptide 1","CYPXIB1|cytochrome P-450c11|cytochrome P450 11B1, mitochondrial|cytochrome P450, subfamily XIB (steroid 11-beta-hydroxylase), polypeptide 1|cytochrome P450C11|cytochrome p450 XIB1|steroid 11-beta-hydroxylase|steroid 11-beta-monooxygenase",8q21,8,NC_000008.11,142872357,142879820,minus,11,610613
9606,Homo sapiens,1585,0,live,CYP11B2,"ALDOS, CPN2, CYP11B, CYP11BL, CYPXIB2, P-450C18, P450C18, P450aldo","cytochrome P450, family 11, subfamily B, polypeptide 2","aldosterone synthase|aldosterone-synthesizing enzyme|cytochrome P-450Aldo|cytochrome P-450C18|cytochrome P450 11B2, mitochondrial|cytochrome P450, subfamily XIB (steroid 11-beta-hydroxylase), polypeptide 2|mitochondrial cytochrome P450, family 11, subfamily B, polypeptide 2|steroid 11-beta-monooxygenase|steroid 11-beta/18-hydroxylase|steroid 18-hydroxylase, aldosterone synthase, P450C18, P450aldo",8q21-q22,8,NC_000008.11,142910559,142917843,minus,9,124080
9606,Homo sapiens,1586,0,live,CYP17A1,"RP11-753C18.1, CPT7, CYP17, P450C17, S17AH","cytochrome P450, family 17, subfamily A, polypeptide 1","17-alpha-hydroxyprogesterone aldolase|CYPXVII|cytochrome P450 17A1|cytochrome P450, subfamily XVII (steroid 17-alpha-hydroxylase), adrenal hyperplasia|cytochrome P450-C17|cytochrome P450c17|cytochrome p450 XVIIA1|steroid 17-alpha-hydroxylase/17,20 lyase|steroid 17-alpha-monooxygenase",10q24.3,10,NC_000010.11,102830531,102837533,minus,8,609300
9606,Homo sapiens,1588,0,live,CYP19A1,"ARO, ARO1, CPV1, CYAR, CYP19, CYPXIX, P-450AROM","cytochrome P450, family 19, subfamily A, polypeptide 1","aromatase|cytochrome P-450AROM|cytochrome P450 19A1|cytochrome P450, subfamily XIX (aromatization of androgens)|estrogen synthase|estrogen synthetase|flavoprotein-linked monooxygenase|microsomal monooxygenase",15q21.1,15,NC_000015.10,51208057,51338598,minus,14,107910
9606,Homo sapiens,1589,0,live,CYP21A2,"DADB-112B14.10-001, CA21H, CAH1, CPS1, CYP21, CYP21B, P450c21B","cytochrome P450, family 21, subfamily A, polypeptide 2","21-OHase|cytochrome P450 XXI|cytochrome P450, subfamily XXIA (steroid 21-hydroxylase, congenital adrenal hyperplasia), polypeptide 2|cytochrome P450-C21B|steroid 21-hydroxylase|steroid 21-monooxygenase",6p21.3,6,NC_000006.12,32035476,32041670,plus,11,613815
9606,Homo sapiens,1591,0,live,CYP24A1,"CP24, CYP24, HCAI, P450-CC24","cytochrome P450, family 24, subfamily A, polypeptide 1","1,25-@dihydroxyvitamin D3 24-hydroxylase|1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial|24-OHase|cytochrome P450 24A1|cytochrome P450, subfamily XXIV (vitamin D 24-hydroxylase)|cytochrome P450-CC24|exo-mitochondrial protein|vitamin D 24-hydroxylase|vitamin D(3) 24-hydroxylase",20q13,20,NC_000020.11,54153449,54173977,minus,12,126065
9606,Homo sapiens,1592,0,live,CYP26A1,"RP11-348J12.1, CP26, CYP26, P450RAI, P450RAI1","cytochrome P450, family 26, subfamily A, polypeptide 1","P450, retinoic acid-inactivating, 1|cytochrome P450 26A1|cytochrome P450 retinoic acid-inactivating 1|cytochrome P450, subfamily XXVIA, polypeptide 1|cytochrome P450RAI|hP450RAI|retinoic acid 4-hydroxylase|retinoic acid-metabolizing cytochrome",10q23-q24,10,NC_000010.11,93073475,93077884,plus,8,602239
9606,Homo sapiens,1593,0,live,CYP27A1,"CP27, CTX, CYP27","cytochrome P450, family 27, subfamily A, polypeptide 1","5-beta-cholestane-3-alpha, 7-alpha, 12-alpha-triol 26-hydroxylase|5-beta-cholestane-3-alpha, 7-alpha, 12-alpha-triol 27-hydroxylase|5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase|cholestanetriol 26-monooxygenase|cytochrome P-450C27/25|cytochrome P450 27|cytochrome P450, subfamily XXVIIA (steroid 27-hydroxylase, cerebrotendinous xanthomatosis), polypeptide 1|sterol 26-hydroxylase, mitochondrial|sterol 27-hydroxylase|vitamin D(3) 25-hydroxylase",2q35,2,NC_000002.12,218781749,218815293,plus,9,606530
9606,Homo sapiens,1594,0,live,CYP27B1,"CP2B, CYP1, CYP1alpha, CYP27B, P450c1, PDDR, VDD1, VDDR, VDDRI, VDR","cytochrome P450, family 27, subfamily B, polypeptide 1","1alpha(OH)ase|25 hydroxyvitamin D3-1-alpha hydroxylase|25-OHD-1 alpha-hydroxylase|25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial|VD3 1A hydroxylase|calcidiol 1-monooxygenase|cytochrome P450 subfamily XXVIIB polypeptide 1|cytochrome P450C1 alpha|cytochrome P450VD1-alpha|cytochrome p450 27B1",12q14.1,12,NC_000012.12,57762334,57767193,minus,9,609506
9606,Homo sapiens,1595,0,live,CYP51A1,"CP51, CYP51, CYPL1, LDM, P450-14DM, P450L1","cytochrome P450, family 51, subfamily A, polypeptide 1","CYPLI|cytochrome P450 51A1|cytochrome P450, 51 (lanosterol 14-alpha-demethylase)|cytochrome P450-14DM|cytochrome P45014DM|cytochrome P450LI|lanosterol 14-alpha demethylase|lanosterol 14-alpha-demethylase|sterol 14-alpha demethylase",7q21.2,7,NC_000007.14,92112149,92134745,minus,11,601637
9606,Homo sapiens,1603,0,live,DAD1,OST2,defender against cell death 1,DAD-1|dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1|oligosaccharyl transferase subunit DAD1|oligosaccharyltransferase 2 homolog|oligosaccharyltransferase subunit 2 (non-catalytic),14q11.2,14,NC_000014.9,22564907,22589237,minus,3,600243
9606,Homo sapiens,1606,0,live,DGKA,"DAGK, DAGK1, DGK-alpha","diacylglycerol kinase, alpha 80kDa",80 kDa diacylglycerol kinase|DAG kinase alpha|diacylglycerol kinase alpha|diglyceride kinase alpha,12q13.3,12,NC_000012.12,55931162,55954027,plus,28,125855
9606,Homo sapiens,1607,0,live,DGKB,"DAGK2, DGK, DGK-BETA","diacylglycerol kinase, beta 90kDa",90 kDa diacylglycerol kinase|DAG kinase beta|diacylglycerol kinase beta|diglyceride kinase beta,7p21.2,7,NC_000007.14,14145049,14903656,minus,28,604070
9606,Homo sapiens,1608,0,live,DGKG,"DAGK3, DGK-GAMMA","diacylglycerol kinase, gamma 90kDa",DAG kinase gamma|diacylglycerol kinase gamma|diacylglyerol kinase gamma|diglyceride kinase gamma,3q27.2-q27.3,3,NC_000003.12,186147201,186362234,minus,25,601854
9606,Homo sapiens,1609,0,live,DGKQ,"DAGK, DAGK4, DAGK7","diacylglycerol kinase, theta 110kDa",DAG kinase theta|DGK-theta|diacylglycerol kinase theta|diglyceride kinase theta,4p16.3,4,NC_000004.12,958884,973560,minus,23,601207
9606,Homo sapiens,1610,0,live,DAO,"DAAO, DAMOX, OXDA",D-amino-acid oxidase,D-amino acid oxidase,12q24,12,NC_000012.12,108880030,108900934,plus,12,124050
9606,Homo sapiens,1621,0,live,DBH,"RP11-317B10.1, DBM",dopamine beta-hydroxylase (dopamine beta-monooxygenase),dopamine beta-hydroxylase,9q34,9,NC_000009.12,133636363,133659344,plus,12,609312
9606,Homo sapiens,1622,0,live,DBI,"ACBD1, ACBP, CCK-RP, EP","diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)","GABA receptor modulator|acyl coenzyme A binding protein|acyl-CoA-binding protein|acyl-Coenzyme A binding domain containing 1|cholecystokinin-releasing peptide, trypsin-sensitive|diazepam binding inhibitor (GABA receptor modulator, acyl-Coenzyme A binding protein)|diazepam-binding inhibitor|endozepine",2q12-q21,2,NC_000002.12,119366924,119372551,plus,7,125950
9606,Homo sapiens,1629,0,live,DBT,"RP11-305E17.3, BCATE2, BCKAD-E2, BCKADE2, E2, E2B",dihydrolipoamide branched chain transacylase E2,"BCKAD E2 subunit|E2 component of branched chain alpha-keto acid dehydrogenase complex|branched chain acyltransferase, E2 component|branched-chain alpha-keto acid dehydrogenase complex component E2|dihydrolipoamide acetyltransferase component of branched-chain alpha-keto acid dehydrogenase complex|dihydrolipoyl transacylase|dihydrolipoyllysine-residue (2-methylpropanoyl)transferase|lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial|lipoamide acyltransferase component of mitochondrial branched-chain alpha-keto acid dehydrogenase complex|mitochondrial branched chain alpha-keto acid dehydrogenase transacylase subunit (E2b)",1p31,1,NC_000001.11,100186922,100249853,minus,12,248610
9606,Homo sapiens,1632,0,live,ECI1,DCI,enoyl-CoA delta isomerase 1,"3,2 trans-enoyl-CoA isomerase|3,2 trans-enoyl-Coenzyme A isomerase|3,2-trans-enoyl-CoA isomerase, mitochondrial|D3,D2-enoyl-CoA isomerase|acetylene-allene isomerase|delta(3),Delta(2)-enoyl-CoA isomerase|delta3, delta2-enoyl-CoA isomerase|dodecenoyl-CoA delta isomerase (3,2 trans-enoyl-CoA isomerase)|dodecenoyl-CoA isomerase|dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase)|enoyl-CoA delta isomerase 1, mitochondrial",16p13.3,16,NC_000016.10,2239872,2251601,minus,7,600305
9606,Homo sapiens,1633,0,live,DCK,,deoxycytidine kinase,deoxynucleoside kinase,4q13.3-q21.1,4,NC_000004.12,70993548,71030914,plus,7,125450
9606,Homo sapiens,1635,0,live,DCTD,,dCMP deaminase,deoxycytidylate deaminase,4q35.1,4,NC_000004.12,182890091,182917477,minus,9,607638
9606,Homo sapiens,1636,0,live,ACE,"ACE1, CD143, DCP, DCP1, ICH, MVCD3",angiotensin I converting enzyme,"CD143 antigen|angiotensin I converting enzyme (peptidyl-dipeptidase A) 1|angiotensin I converting enzyme peptidyl-dipeptidase A 1 transcript|angiotensin converting enzyme, somatic isoform|angiotensin-converting enzyme|carboxycathepsin|dipeptidyl carboxypeptidase 1|dipeptidyl carboxypeptidase I|kininase II|peptidase P|testicular ECA",17q23.3,17,NC_000017.11,63477061,63498380,plus,26,106180
9606,Homo sapiens,1638,0,live,DCT,"TRP-2, TYRP2",dopachrome tautomerase,"DT|L-dopachrome Delta-isomerase|L-dopachrome tautomerase|TRP2|dopachrome delta-isomerase|dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2)|tyrosinase-related protein 2|tyrosine-related protein 2",13q32,13,NC_000013.11,94439581,94479682,minus,10,191275
9606,Homo sapiens,1644,0,live,DDC,AADC,dopa decarboxylase (aromatic L-amino acid decarboxylase),aromatic-L-amino-acid decarboxylase,7p12.2,7,NC_000007.14,50458436,50565457,minus,17,107930
9606,Homo sapiens,1645,0,live,AKR1C1,"RP11-69D4.1, 2-ALPHA-HSD, 20-ALPHA-HSD, C9, DD1, DD1/DD2, DDH, DDH1, H-37, HAKRC, HBAB, MBAB","aldo-keto reductase family 1, member C1","20 alpha-hydroxysteroid dehydrogenase|20-alpha-hydroxysteroid dehydrogenase|aldo-keto reductase C|aldo-keto reductase family 1 member C1|chlordecone reductase homolog HAKRC|dihydrodiol dehydrogenase 1|dihydrodiol dehydrogenase 1/2|dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase|dihydrodiol dehydrogenase isoform DD1|hepatic dihydrodiol dehydrogenase|high-affinity hepatic bile acid-binding protein|indanol dehydrogenase|trans-1,2-dihydrobenzene-1,2-diol dehydrogenase|type II 3-alpha-hydroxysteroid dehydrogenase",10p15-p14,10,NC_000010.11,4963262,4977966,plus,9,600449
9606,Homo sapiens,1650,0,live,DDOST,"OK/SW-cl.45, AGER1, CDG1R, OKSWcl45, OST, OST48, WBP1",dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit (non-catalytic),advanced glycation endproduct receptor 1|dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit|dolichyl-diphosphooligosaccharide-protein glycotransferase|oligosaccharyl transferase 48 kDa subunit|oligosaccharyltransferase 48 kDa subunit|oligosaccharyltransferase subunit 48,1p36.1,1,NC_000001.11,20651767,20661544,minus,11,602202
9606,Homo sapiens,1666,0,live,DECR1,"DECR, NADPH, SDR18C1","2,4-dienoyl CoA reductase 1, mitochondrial","2,4-dienoyl-CoA reductase, mitochondrial|4-enoyl-CoA reductase|short chain dehydrogenase/reductase family 18C, member 1",8q21.3,8,NC_000008.11,90001352,90052004,plus,10,222745
9606,Homo sapiens,1716,0,live,DGUOK,"MTDPS3, dGK",deoxyguanosine kinase,"deoxyguanosine kinase, mitochondrial",2p13,2,NC_000002.12,73926826,73958961,plus,8,601465
9606,Homo sapiens,1717,0,live,DHCR7,SLOS,7-dehydrocholesterol reductase,7-DHC reductase|delta-7-dehydrocholesterol reductase|putative sterol reductase SR-2|sterol delta-7-reductase,11q13.4,11,NC_000011.10,71434411,71448431,minus,9,602858
9606,Homo sapiens,1718,0,live,DHCR24,"DCE, Nbla03646, SELADIN1, seladin-1",24-dehydrocholesterol reductase,3 beta-hydroxysterol delta 24-reductase|3-beta-hydroxysterol delta-24-reductase|delta(24)-sterol reductase|desmosterol-to-cholesterol enzyme|diminuto/dwarf1 homolog|seladin 1|selective AD indicator 1,1p32.3,1,NC_000001.11,54849627,54887248,minus,9,606418
9606,Homo sapiens,1719,0,live,DHFR,"DHFRP1, DYR",dihydrofolate reductase,,5q11.2-q13.2,5,NC_000005.10,80626226,80654981,minus,6,126060
9606,Homo sapiens,1723,0,live,DHODH,"DHOdehase, POADS, URA1",dihydroorotate dehydrogenase (quinone),"dihydroorotate dehydrogenase (quinone), mitochondrial|dihydroorotate oxidase|human complement of yeast URA1",16q22,16,NC_000016.10,72008744,72025417,plus,11,126064
9606,Homo sapiens,1727,0,live,CYB5R3,"B5R, DIA1",cytochrome b5 reductase 3,NADH-cytochrome b5 reductase 3|NADH-cytochrome b5 reductase 3 membrane-bound form|NADH-cytochrome b5 reductase 3 soluble form|diaphorase-1,22q13.2,22,NC_000022.11,42617840,42649399,minus,12,613213
9606,Homo sapiens,1737,0,live,DLAT,"DLTA, PDC-E2, PDCE2",dihydrolipoamide S-acetyltransferase,"70 kDa mitochondrial autoantigen of primary biliary cirrhosis|E2 component of pyruvate dehydrogenase complex|M2 antigen complex 70 kDa subunit|PBC|dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex|dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial|dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial|pyruvate dehydrogenase complex component E2",11q23.1,11,NC_000011.10,112024814,112064278,plus,14,608770
9606,Homo sapiens,1738,0,live,DLD,"tcag7.39D, DLDH, E3, GCSL, LAD, PHE3, DLD",dihydrolipoamide dehydrogenase,"E3 component of pyruvate dehydrogenase complex, 2-oxo-glutarate complex, branched chain keto acid dehydrogenase complex|diaphorase|dihydrolipoyl dehydrogenase, mitochondrial|glycine cleavage system L protein|glycine cleavage system protein L|lipoamide dehydrogenase|lipoamide reductase|lipoyl dehydrogenase",7q31-q32,7,NC_000007.14,107891141,107921198,plus,14,238331
9606,Homo sapiens,1743,0,live,DLST,DLTS,dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex),"E2K|OGDC-E2|dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",14q24.3,14,NC_000014.9,74881891,74903747,plus,15,126063
9606,Homo sapiens,1757,0,live,SARDH,"RP11-317B10.2, BPR-2, DMGDHL1, SAR, SARD, SDH",sarcosine dehydrogenase,"dimethylglycine dehydrogenase-like 1|sarcosine dehydrogenase, mitochondrial",9q33-q34,9,NC_000009.12,133663560,133739955,minus,23,604455
